"source_record_id","geometry_quality_tier","source_point_available","edge100_snap_distance_band","edge100_core_eligible","edge150_sensitivity_available","observed_length_available","actual_alongshore_geometry_constructed","safe_primary_complex_id","provisional_2km_7d_complex_id","antichain_complex_id","support_label"
"hsr_90626240847ab3ff","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_90626240847ab3ff","compl_dd60aa021dd63a28","ac2_14fbc38fbbe6b8f1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_81e581d19699df4e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_81e581d19699df4e","compl_7f51a4e83bc5efba","ac2_ac4d302bcee56202","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a31b110a96fbd51b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a31b110a96fbd51b","compl_7f51a4e83bc5efba","ac2_ac4d302bcee56202","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_aee9736b4f751818","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_aee9736b4f751818","compl_fcdc8ed63bdade6f","ac2_360c3aeab995a3be","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_bffdba4447f06cd7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_bffdba4447f06cd7","compl_dd60aa021dd63a28","ac2_14fbc38fbbe6b8f1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_978848f920d33585","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_978848f920d33585","compl_efab790eebebd14f","ac2_88d44b517e25d521","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a3d6f2ce578d32b2","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a3d6f2ce578d32b2","compl_efab790eebebd14f","ac2_88d44b517e25d521","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2f7738a621211b85","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2f7738a621211b85","compl_2046fa606dc58da4","ac2_824e709209e45267","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_62aa9e3224a2dbc5","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_62aa9e3224a2dbc5","compl_c04f45bf7fc0b083","ac2_b2ab3b78f6423209","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7545b9fa6ca8f2bc","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7545b9fa6ca8f2bc","compl_c04f45bf7fc0b083","ac2_b2ab3b78f6423209","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6d15f9482b81805d","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6d15f9482b81805d","compl_c04f45bf7fc0b083","ac2_b2ab3b78f6423209","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_af844a88dd0f4dac","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_af844a88dd0f4dac","compl_c04f45bf7fc0b083","ac2_b2ab3b78f6423209","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4d2083756e18e865","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_4d2083756e18e865","compl_d6b0b7704b239d0b","ac2_09bd32d2c42c9579","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b981504b9cb26149","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b981504b9cb26149","compl_d6b0b7704b239d0b","ac2_09bd32d2c42c9579","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2dc50505c8596ecd","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2dc50505c8596ecd","compl_88adfa5587a0a158","ac2_e1e30bed91e02b48","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_52e1c8500679ed5a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_52e1c8500679ed5a","compl_d6b0b7704b239d0b","ac2_09bd32d2c42c9579","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_538a88b711230346","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_538a88b711230346","compl_961fd2f1f6e27610","ac2_9812e2ae3cb07b59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_54c7069651a505bb","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_54c7069651a505bb","compl_961fd2f1f6e27610","ac2_9812e2ae3cb07b59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_587bc3e91869425a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_587bc3e91869425a","compl_961fd2f1f6e27610","ac2_9812e2ae3cb07b59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_20177775666b8ce5","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_20177775666b8ce5","compl_50ac95a2b57782dc","ac2_71f21cebda7ffa7a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_61127b1378863b9a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_61127b1378863b9a","compl_50ac95a2b57782dc","ac2_71f21cebda7ffa7a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1e7dd8e652db9f9d","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1e7dd8e652db9f9d","compl_8dd1b33147098925","ac2_073c5060baf3e563","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f82a606fc21f05b9","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f82a606fc21f05b9","compl_8dd1b33147098925","ac2_073c5060baf3e563","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_31db5900139af770","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_31db5900139af770","compl_17ea6f85cdbc4fff","ac2_f08ca72c7c020829","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a9f39fe9ed7c98bd","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a9f39fe9ed7c98bd","compl_17ea6f85cdbc4fff","ac2_f08ca72c7c020829","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8c28ef1ff562e6f1","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_8c28ef1ff562e6f1","compl_629bdba514f9ac17","ac2_9a4a35704d634b45","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7667f1ecac5e370d","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7667f1ecac5e370d","compl_629bdba514f9ac17","ac2_9a4a35704d634b45","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a53d02d05eae949f","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a53d02d05eae949f","compl_f9ec2dea258ab100","ac2_30c8cfe0ffad2092","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9ba2d3dbf3645f7b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9ba2d3dbf3645f7b","compl_124a0b2b13fc2f38","ac2_bdd036c53656571b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_91b168823d748b92","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_91b168823d748b92","compl_c00ff6943fad1ae8","ac2_8c97cd45502e924f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_684cfa65659313fc","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_684cfa65659313fc","compl_c00ff6943fad1ae8","ac2_8c97cd45502e924f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_186f26a5e9c4f901","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_186f26a5e9c4f901","compl_97e87cf9e9776a0b","ac2_3043d92704c612d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9abb9ba351114129","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9abb9ba351114129","compl_97e87cf9e9776a0b","ac2_3043d92704c612d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_3f297140bca70e6c","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_3f297140bca70e6c","compl_97e87cf9e9776a0b","ac2_3043d92704c612d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4a68e77bd3de16f5","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_4a68e77bd3de16f5","compl_b8bb6696422d557e","ac2_3108d908a0ea6763","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_764dcf24bc80638a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_764dcf24bc80638a","compl_4662723915c20044","ac2_c864bddceda68395","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b1c80eef3bb12ed1","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b1c80eef3bb12ed1","compl_67212a08bdaa339e","ac2_ef04dc06a5de7dbc","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f7679157cda992b7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f7679157cda992b7","compl_eb94e5cb320bf17f","ac2_990dbdcca0516254","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7e99e8fa27e95d3d","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7e99e8fa27e95d3d","compl_78ef9031072afb0e","ac2_d1c039c49eb70575","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_80e19d4e6805ef9e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_80e19d4e6805ef9e","compl_78ef9031072afb0e","ac2_d1c039c49eb70575","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ae22e112df10a4ee","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ae22e112df10a4ee","compl_4662723915c20044","ac2_c864bddceda68395","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_584621875477aacb","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_584621875477aacb","compl_97e87cf9e9776a0b","ac2_3043d92704c612d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_12a123ececaa5af1","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_12a123ececaa5af1","compl_4662723915c20044","ac2_c864bddceda68395","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d44dc6059efb33cf","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_d44dc6059efb33cf","compl_4662723915c20044","ac2_c864bddceda68395","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c318ed3de38bf4a6","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_c318ed3de38bf4a6","compl_1cd2c74a078d2d66","ac2_a98592f889f592f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_46fed04c7ba18f6e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_46fed04c7ba18f6e","compl_97e87cf9e9776a0b","ac2_3043d92704c612d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7e43fd1bd5bd1fbe","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7e43fd1bd5bd1fbe","compl_2896aec85db313d6","ac2_242471174fc309d3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cf6f7035d04171b6","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_cf6f7035d04171b6","compl_a91fe03384c31bc4","ac2_a4e0cbfd85e6bacf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6a9086bcbfea6226","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6a9086bcbfea6226","compl_a91fe03384c31bc4","ac2_a4e0cbfd85e6bacf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5e9ab95a00fb0252","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5e9ab95a00fb0252","compl_4662723915c20044","ac2_c864bddceda68395","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_84106b468978b037","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_84106b468978b037","compl_67bde2fee83b7afd","ac2_2938bef9858b9d88","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_920db80baa150f37","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_920db80baa150f37","compl_67bde2fee83b7afd","ac2_2938bef9858b9d88","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f9157ddeb59803c0","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f9157ddeb59803c0","compl_4fccaee23c1990d8","ac2_ca53ac77bed19729","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_59f1cf03e3116d35","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_59f1cf03e3116d35","compl_02957fef2939f3d0","ac2_37701dba11f44ebc","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4d2afb235ce431a4","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_4d2afb235ce431a4","compl_37eea4b7057aa510","ac2_8adbdff0b6200381","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4f69f5bfe11ff662","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_4f69f5bfe11ff662","compl_5d52b4e3defae538","ac2_74467c863a87df6f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_738bbf6e5b485846","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_738bbf6e5b485846","compl_0f6ea9f063121d0b","ac2_b2c4c332b2c727cf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_be80acbe19b71602","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_be80acbe19b71602","compl_f41ab19c4d13b575","ac2_ba4173185621a6cb","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_68d20f0b8faf03e7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_68d20f0b8faf03e7","compl_f41ab19c4d13b575","ac2_ba4173185621a6cb","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c78c8e682e3fdc03","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_c78c8e682e3fdc03","compl_f41ab19c4d13b575","ac2_ba4173185621a6cb","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0201a7f46a112c31","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0201a7f46a112c31","compl_9f76c16d661287d9","ac2_8a080304c2d8121b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d60b397e50b4c438","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_d60b397e50b4c438","compl_9f76c16d661287d9","ac2_8a080304c2d8121b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_3fdaaf3845b9fc78","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_3fdaaf3845b9fc78","compl_9f76c16d661287d9","ac2_8a080304c2d8121b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b27409895dea76ea","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b27409895dea76ea","compl_044bca16501baf12","ac2_d5789962ff7cbeac","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_28da97d3ff5f585e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_28da97d3ff5f585e","compl_044bca16501baf12","ac2_d5789962ff7cbeac","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d0c76f71a1ba3a13","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_d0c76f71a1ba3a13","compl_531344381a093af2","ac2_47577d8b0e7b48cd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_24c2adea6b80e7be","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_24c2adea6b80e7be","compl_531344381a093af2","ac2_47577d8b0e7b48cd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_36fa3feae3e16d42","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_36fa3feae3e16d42","compl_804a7db4100c05a2","ac2_2e0458908bda49d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_49379c98f19f5377","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_49379c98f19f5377","compl_804a7db4100c05a2","ac2_2e0458908bda49d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_44807708305998e0","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_44807708305998e0","compl_eb1ede389319cda7","ac2_6754247d1a4800f9","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0981919c1ef7f0bd","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0981919c1ef7f0bd","compl_24f00f2677a76e2c","ac2_1862a7150a03ca9c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cdcaedec368c1de3","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_cdcaedec368c1de3","compl_24f00f2677a76e2c","ac2_1862a7150a03ca9c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_dc82050ab0eb3927","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_dc82050ab0eb3927","compl_ea5d7ac3a8a3be5e","ac2_d5d453adb6b9e7cc","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5b979a68286e4239","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5b979a68286e4239","compl_ea5d7ac3a8a3be5e","ac2_d5d453adb6b9e7cc","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_25b7ebe90bb77da1","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_25b7ebe90bb77da1","compl_3ddeded897add5c6","ac2_eea7bc114f254984","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cd400c691704d958","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_cd400c691704d958","compl_3bf7a1d16d232670","ac2_097df0efb57617f5","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ca45a4f24a9a8288","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ca45a4f24a9a8288","compl_3bf7a1d16d232670","ac2_097df0efb57617f5","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a1e54c6f36289b8e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a1e54c6f36289b8e","compl_476fbe9cfdfdb343","ac2_0579adf2234e0c69","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e70a1cfa2018dee7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e70a1cfa2018dee7","compl_476fbe9cfdfdb343","ac2_0579adf2234e0c69","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5283299b25abbc42","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5283299b25abbc42","compl_73e468f1a497821c","ac2_da2c86bad4be356f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7a2f5d985689c292","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7a2f5d985689c292","compl_da16da482a9852fb","ac2_4fa3832bf265c77d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_81308579b9f7d06c","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_81308579b9f7d06c","compl_da16da482a9852fb","ac2_4fa3832bf265c77d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f40d0a0564bd06c7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f40d0a0564bd06c7","compl_8cc64b1a2172a7d8","ac2_266bd6cfd941bf56","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f08094de71675fb9","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f08094de71675fb9","compl_8cc64b1a2172a7d8","ac2_266bd6cfd941bf56","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_670fde9d6fbceffb","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_670fde9d6fbceffb","compl_20792a1e090d65c2","ac2_725d2302196452e6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0aecbcc8fd474598","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0aecbcc8fd474598","compl_20792a1e090d65c2","ac2_725d2302196452e6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_919fd0bd40a26035","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_919fd0bd40a26035","compl_60fcebd309dfd6e6","ac2_57b5101db266f562","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6a2b4be73c3dc269","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6a2b4be73c3dc269","compl_188cc62f902a982f","ac2_f7bdf2cc17243312","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_72ee134f6caa0da2","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_72ee134f6caa0da2","compl_38076d4f36b7290e","ac2_2fda98e86f99b370","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6e37d61e53f2b1de","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6e37d61e53f2b1de","compl_e3f2ff1921aac53a","ac2_bfcde79516bfe752","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4564600c2c393485","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_4564600c2c393485","compl_1d8744de38c82339","ac2_9c4406cbcfcc6e4b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_37dda3f72af51839","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_37dda3f72af51839","compl_0b674a22d50a78d3","ac2_666b21b89fb84160","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_019e6397dbc7306b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_019e6397dbc7306b","compl_03aea6f3643fb908","ac2_af1435cad0ef8b71","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d59b351d6542324a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_d59b351d6542324a","compl_03aea6f3643fb908","ac2_af1435cad0ef8b71","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0f6353e0fc193a2b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0f6353e0fc193a2b","compl_0b674a22d50a78d3","ac2_666b21b89fb84160","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_474a12bd307807a9","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_474a12bd307807a9","compl_03aea6f3643fb908","ac2_af1435cad0ef8b71","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_23cbeaf27510a628","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_23cbeaf27510a628","compl_0b674a22d50a78d3","ac2_666b21b89fb84160","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4301d221ab769fee","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_4301d221ab769fee","compl_8baec1f4b1547e57","ac2_9d04b336128ffc26","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_08d463e9ddff5e23","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_08d463e9ddff5e23","compl_8baec1f4b1547e57","ac2_9d04b336128ffc26","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7bd9904b9acceda0","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7bd9904b9acceda0","compl_dfccfd4095477407","ac2_1dfa69395fd16b35","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2260dfeada1c2cb7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2260dfeada1c2cb7","compl_03aea6f3643fb908","ac2_af1435cad0ef8b71","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_35493f2890813626","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_35493f2890813626","compl_0b674a22d50a78d3","ac2_666b21b89fb84160","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5a5c49d3ea3e7967","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5a5c49d3ea3e7967","compl_03aea6f3643fb908","ac2_af1435cad0ef8b71","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
