"source_record_id","source_record","complex_1km_3d","complex_2km_7d","complex_5km_14d","support_label","complex_2km_7d_antichain"
"hsr_271de44a98df5f10","hsr_271de44a98df5f10","compl_b2e79764d2ed119f","compl_16bf66aed00bbbd5","compl_12c47dc92122d97e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ffe4595b629b3ce6"
"hsr_6be82ec80dc01543","hsr_6be82ec80dc01543","compl_40fd1b6f43f46c6a","compl_40fd1b6f43f46c6a","compl_40fd1b6f43f46c6a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_63e86f999574ba72"
"hsr_eca4cd8ae65629e2","hsr_eca4cd8ae65629e2","compl_eff343ee36ea4140","compl_40fd1b6f43f46c6a","compl_40fd1b6f43f46c6a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_63e86f999574ba72"
"hsr_17771fe334348f46","hsr_17771fe334348f46","compl_40fd1b6f43f46c6a","compl_40fd1b6f43f46c6a","compl_40fd1b6f43f46c6a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_63e86f999574ba72"
"hsr_bb61921fab1d2c88","hsr_bb61921fab1d2c88","compl_31536f5c5645cd39","compl_eff343ee36ea4140","compl_eff343ee36ea4140","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1fb70219ddea0cf3"
"hsr_0b434be2fe2ab943","hsr_0b434be2fe2ab943","compl_e9e272746cf673bd","compl_31536f5c5645cd39","compl_31536f5c5645cd39","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_03e1c8d42d48a9bf"
"hsr_5f7ddf13f982e147","hsr_5f7ddf13f982e147","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_13dda369d40f9008","hsr_13dda369d40f9008","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_f5ffe28be1d1d791","hsr_f5ffe28be1d1d791","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_2d018fc5c6425256","hsr_2d018fc5c6425256","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_08c8cd362a8c5861","hsr_08c8cd362a8c5861","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_e2abc60e5e89a7f6","hsr_e2abc60e5e89a7f6","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_ffe7fc7ea5255cff","hsr_ffe7fc7ea5255cff","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_c007562005126987","hsr_c007562005126987","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_e29cd213bb18a7d0","hsr_e29cd213bb18a7d0","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_f79e056cd0966526","hsr_f79e056cd0966526","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_c16af8f03ad69b33","hsr_c16af8f03ad69b33","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_1a2dd16b773f5b04","hsr_1a2dd16b773f5b04","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_1b3aeff979f9d67d","hsr_1b3aeff979f9d67d","compl_092c49837f58bb59","compl_092c49837f58bb59","compl_092c49837f58bb59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_078619f19e9ab9ef"
"hsr_de140597cefe4e4d","hsr_de140597cefe4e4d","compl_092c49837f58bb59","compl_092c49837f58bb59","compl_092c49837f58bb59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_078619f19e9ab9ef"
"hsr_84ab399e7166ce1a","hsr_84ab399e7166ce1a","compl_092c49837f58bb59","compl_092c49837f58bb59","compl_092c49837f58bb59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_078619f19e9ab9ef"
"hsr_6c7aef961b68fd1f","hsr_6c7aef961b68fd1f","compl_092c49837f58bb59","compl_092c49837f58bb59","compl_092c49837f58bb59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_078619f19e9ab9ef"
"hsr_8970a375abba42dc","hsr_8970a375abba42dc","compl_092c49837f58bb59","compl_092c49837f58bb59","compl_092c49837f58bb59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_078619f19e9ab9ef"
"hsr_9b890a1448db1a5a","hsr_9b890a1448db1a5a","compl_092c49837f58bb59","compl_092c49837f58bb59","compl_092c49837f58bb59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_078619f19e9ab9ef"
"hsr_92597089dd7b94cf","hsr_92597089dd7b94cf","compl_092c49837f58bb59","compl_092c49837f58bb59","compl_092c49837f58bb59","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_078619f19e9ab9ef"
"hsr_73e8fc2903061e05","hsr_73e8fc2903061e05","compl_76d1334f82b294e2","compl_76d1334f82b294e2","compl_76d1334f82b294e2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e5db8d408d805b25"
"hsr_63b1ebe128374522","hsr_63b1ebe128374522","compl_76d1334f82b294e2","compl_76d1334f82b294e2","compl_76d1334f82b294e2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e5db8d408d805b25"
"hsr_ad1d00ac07c1c495","hsr_ad1d00ac07c1c495","compl_76d1334f82b294e2","compl_76d1334f82b294e2","compl_76d1334f82b294e2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e5db8d408d805b25"
"hsr_682a5521dc0fc629","hsr_682a5521dc0fc629","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_4d4c1a8636678451","hsr_4d4c1a8636678451","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_536090fd0d0b88c2","hsr_536090fd0d0b88c2","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_7a654ea3988342b7","hsr_7a654ea3988342b7","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_9b53967f79bbdea4","hsr_9b53967f79bbdea4","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_06351167159ca339","hsr_06351167159ca339","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_5aa52bb6ef35d57f","hsr_5aa52bb6ef35d57f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_ac026685ddab037e","hsr_ac026685ddab037e","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_19f701845a1747e1","hsr_19f701845a1747e1","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_8e644a68fdd84e02","hsr_8e644a68fdd84e02","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","compl_ae02dfd4fb63d77f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f34485f18dca0d5"
"hsr_26463d993fbbfeb8","hsr_26463d993fbbfeb8","compl_c509453f508f97ad","compl_c509453f508f97ad","compl_c509453f508f97ad","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_884c34c26a6c2e86"
"hsr_028a92d339ba17e6","hsr_028a92d339ba17e6","compl_4ca600156074584a","compl_4ca600156074584a","compl_4ca600156074584a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_7e96d1409efdd45e"
"hsr_d88efa30417d9d33","hsr_d88efa30417d9d33","compl_4ca600156074584a","compl_4ca600156074584a","compl_4ca600156074584a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_7e96d1409efdd45e"
"hsr_487c472db273319d","hsr_487c472db273319d","compl_4ca600156074584a","compl_4ca600156074584a","compl_4ca600156074584a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_7e96d1409efdd45e"
"hsr_99ad0f8823832b52","hsr_99ad0f8823832b52","compl_4ca600156074584a","compl_4ca600156074584a","compl_4ca600156074584a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_7e96d1409efdd45e"
"hsr_2b257ad23e064929","hsr_2b257ad23e064929","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_197a7b861bbde62b","hsr_197a7b861bbde62b","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_f27aeee021d9ce40","hsr_f27aeee021d9ce40","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_542d8f7ce4f12b98","hsr_542d8f7ce4f12b98","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_9338356b8dd32803","hsr_9338356b8dd32803","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_4f9fbf68bf21fdc2","hsr_4f9fbf68bf21fdc2","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_7fa54ec1eafe92e7","hsr_7fa54ec1eafe92e7","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_471b4d7366d1ce89","hsr_471b4d7366d1ce89","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_8a106a66355829a0","hsr_8a106a66355829a0","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_ddd9654750b3fa54","hsr_ddd9654750b3fa54","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_1444632e0c40740b","hsr_1444632e0c40740b","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_fec32b287bab7aca","hsr_fec32b287bab7aca","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","compl_66d30a5d89c943a4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40346572ec620192"
"hsr_ace4592ba3f8132e","hsr_ace4592ba3f8132e","compl_f4ac4951aff61031","compl_f4ac4951aff61031","compl_f4ac4951aff61031","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3b47fce151d2d059"
"hsr_9d704d0c7cf832df","hsr_9d704d0c7cf832df","compl_f4ac4951aff61031","compl_f4ac4951aff61031","compl_f4ac4951aff61031","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3b47fce151d2d059"
"hsr_47d2f50b457caf41","hsr_47d2f50b457caf41","compl_f4ac4951aff61031","compl_f4ac4951aff61031","compl_f4ac4951aff61031","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3b47fce151d2d059"
"hsr_976bdd034293d1d4","hsr_976bdd034293d1d4","compl_f4ac4951aff61031","compl_f4ac4951aff61031","compl_f4ac4951aff61031","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3b47fce151d2d059"
"hsr_cc5f5bf50b80468d","hsr_cc5f5bf50b80468d","compl_b7aa02343df065fd","compl_b7aa02343df065fd","compl_b7aa02343df065fd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_fb71d48bec8e905f"
"hsr_fcd615b096a7f8f6","hsr_fcd615b096a7f8f6","compl_b7aa02343df065fd","compl_b7aa02343df065fd","compl_b7aa02343df065fd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_fb71d48bec8e905f"
"hsr_c0981e48210cda69","hsr_c0981e48210cda69","compl_2a0543ed3c7d0545","compl_2a0543ed3c7d0545","compl_2a0543ed3c7d0545","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ff75e7fe909c55ab"
"hsr_8f3f87fc7a1a3541","hsr_8f3f87fc7a1a3541","compl_7c574154a83bdd11","compl_2a0543ed3c7d0545","compl_2a0543ed3c7d0545","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ff75e7fe909c55ab"
"hsr_ecedb781954fb52c","hsr_ecedb781954fb52c","compl_2a0543ed3c7d0545","compl_2a0543ed3c7d0545","compl_2a0543ed3c7d0545","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ff75e7fe909c55ab"
"hsr_e48f33cee12d4385","hsr_e48f33cee12d4385","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_d97a6495d3f6036f","hsr_d97a6495d3f6036f","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_a24ca0c509eccb9a","hsr_a24ca0c509eccb9a","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_ed48b48e445b78bd","hsr_ed48b48e445b78bd","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_9cd908d8de38f854","hsr_9cd908d8de38f854","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_a910f37ec013ab49","hsr_a910f37ec013ab49","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_73fd3d6d1df5bb8f","hsr_73fd3d6d1df5bb8f","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_0252d1550016dda9","hsr_0252d1550016dda9","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_48c092a6630527c0","hsr_48c092a6630527c0","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_e4e4495e616b9d01","hsr_e4e4495e616b9d01","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_6db6576b7d78f999","hsr_6db6576b7d78f999","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_630f4885bb92f638","hsr_630f4885bb92f638","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_a551a46949e32a38","hsr_a551a46949e32a38","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_5111e2b3828d2d8f","hsr_5111e2b3828d2d8f","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_d85d83f5464e063d","hsr_d85d83f5464e063d","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_ecd6d1c8aeec4fd0","hsr_ecd6d1c8aeec4fd0","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_21cbf133f4ed6577","hsr_21cbf133f4ed6577","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_773a4e285bfb4423","hsr_773a4e285bfb4423","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_583a07ee49cff8fb","hsr_583a07ee49cff8fb","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_08b85ec8e31e9f09","hsr_08b85ec8e31e9f09","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","compl_3288ae36f6b32f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9ec4c03a965fe779"
"hsr_e4b4a3d7fe306c57","hsr_e4b4a3d7fe306c57","compl_25cba35b47786386","compl_25cba35b47786386","compl_25cba35b47786386","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4581a93e3a75616c"
"hsr_1027096ce0a400ae","hsr_1027096ce0a400ae","compl_25cba35b47786386","compl_25cba35b47786386","compl_25cba35b47786386","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4581a93e3a75616c"
"hsr_93b2875b7a7809bb","hsr_93b2875b7a7809bb","compl_25cba35b47786386","compl_25cba35b47786386","compl_25cba35b47786386","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4581a93e3a75616c"
"hsr_5fec6d1cf8637f79","hsr_5fec6d1cf8637f79","compl_25cba35b47786386","compl_25cba35b47786386","compl_25cba35b47786386","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4581a93e3a75616c"
"hsr_ce4fd4fc6d87b181","hsr_ce4fd4fc6d87b181","compl_ae3cb8cf23092b9b","compl_ae3cb8cf23092b9b","compl_ae3cb8cf23092b9b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ab0d5530268dc171"
"hsr_db6fda9512189770","hsr_db6fda9512189770","compl_58b7fd803622c965","compl_58b7fd803622c965","compl_58b7fd803622c965","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_771ed25d10c6f47b"
"hsr_b55ad79b03514af5","hsr_b55ad79b03514af5","compl_58b7fd803622c965","compl_58b7fd803622c965","compl_58b7fd803622c965","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_771ed25d10c6f47b"
"hsr_702a62a3c07c3b99","hsr_702a62a3c07c3b99","compl_58b7fd803622c965","compl_58b7fd803622c965","compl_58b7fd803622c965","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_771ed25d10c6f47b"
"hsr_8c77c477ef411c7c","hsr_8c77c477ef411c7c","compl_58b7fd803622c965","compl_58b7fd803622c965","compl_58b7fd803622c965","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_771ed25d10c6f47b"
"hsr_891fdd3235aed4bb","hsr_891fdd3235aed4bb","compl_58b7fd803622c965","compl_58b7fd803622c965","compl_58b7fd803622c965","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_771ed25d10c6f47b"
"hsr_3068af93121d095a","hsr_3068af93121d095a","compl_58b7fd803622c965","compl_58b7fd803622c965","compl_58b7fd803622c965","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_771ed25d10c6f47b"
"hsr_3312b4622656a943","hsr_3312b4622656a943","compl_44c357a586555f7c","compl_44c357a586555f7c","compl_44c357a586555f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3201dce30b94ec4b"
"hsr_25df260430bb6bf9","hsr_25df260430bb6bf9","compl_44c357a586555f7c","compl_44c357a586555f7c","compl_44c357a586555f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3201dce30b94ec4b"
"hsr_cfefe24ac18c5430","hsr_cfefe24ac18c5430","compl_44c357a586555f7c","compl_44c357a586555f7c","compl_44c357a586555f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3201dce30b94ec4b"
"hsr_f2642d5d1b40a4c9","hsr_f2642d5d1b40a4c9","compl_44c357a586555f7c","compl_44c357a586555f7c","compl_44c357a586555f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3201dce30b94ec4b"
"hsr_585fb8bc7f2b87d7","hsr_585fb8bc7f2b87d7","compl_44c357a586555f7c","compl_44c357a586555f7c","compl_44c357a586555f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3201dce30b94ec4b"
"hsr_71612be20dcf73bf","hsr_71612be20dcf73bf","compl_44c357a586555f7c","compl_44c357a586555f7c","compl_44c357a586555f7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3201dce30b94ec4b"
"hsr_d184affe2493ae08","hsr_d184affe2493ae08","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_df6c37998ef7229d"
"hsr_e7ce80ad2f6034e1","hsr_e7ce80ad2f6034e1","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_df6c37998ef7229d"
"hsr_c8f6fe6f1a514d6f","hsr_c8f6fe6f1a514d6f","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_df6c37998ef7229d"
"hsr_273111b174985c71","hsr_273111b174985c71","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_df6c37998ef7229d"
"hsr_1f1dd9018319ac13","hsr_1f1dd9018319ac13","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_df6c37998ef7229d"
"hsr_3b79c753cb152873","hsr_3b79c753cb152873","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","compl_690c1fa2103b0a55","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_df6c37998ef7229d"
"hsr_90597a6aee39e62e","hsr_90597a6aee39e62e","compl_80ce6da0e73c7222","compl_80ce6da0e73c7222","compl_80ce6da0e73c7222","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_47002eca5234c41f"
"hsr_577fa71b35a39d32","hsr_577fa71b35a39d32","compl_8b1b854e5727b7aa","compl_8b1b854e5727b7aa","compl_8b1b854e5727b7aa","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_f90e9a929e4b228c"
"hsr_fd86502bb740e4b1","hsr_fd86502bb740e4b1","compl_8b1b854e5727b7aa","compl_8b1b854e5727b7aa","compl_8b1b854e5727b7aa","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_f90e9a929e4b228c"
