"analysis_taxon_id","species","term","zone","period","link_count","checklist_rows","reported_checklists","reporting_proportion","positive_finite_numeric_reports","positive_finite_numeric_median","unquantified_x_reports","suppressed_below_20","observed_unadjusted"
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",5,1110,90,0.0810810810810811,86,6,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",6,831,54,0.0649819494584837,51,5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",7,755,27,0.0357615894039735,23,3,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",8,464,21,0.0452586206896552,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",9,371,22,0.0592991913746631,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",10,396,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",11,319,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",12,308,22,0.0714285714285714,20,9,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",13,125,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",14,74,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",15,30,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",16,55,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",17,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",18,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",19,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_baseline","reference","baseline",20,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",0,212688,6685,0.0314310163243813,6320,4,359,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",1,3152,164,0.0520304568527919,159,2,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",2,669,101,0.150971599402093,88,9.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",3,303,47,0.155115511551155,39,10,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",4,194,28,0.144329896907216,26,3,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",5,95,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",6,53,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",7,27,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",8,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",9,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_pre","near","early_pre",10,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",0,201733,6261,0.0310360724323735,5927,3,328,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",1,9991,298,0.0298268441597438,283,3,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",2,1849,145,0.0784207679826933,136,7.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",3,794,97,0.122166246851385,86,8,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",4,503,53,0.105367793240557,44,15,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",5,656,61,0.0929878048780488,56,6,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",6,357,32,0.0896358543417367,27,5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",7,379,29,0.0765171503957784,27,6,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",8,221,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",9,178,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",10,178,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",11,145,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",12,96,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",13,56,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",14,21,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",15,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",16,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",17,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",18,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_pre","reference","early_pre",19,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",0,212613,6515,0.0306425289140363,6177,3,332,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",1,3277,232,0.0707964601769911,212,5,20,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",2,628,137,0.218152866242038,121,41,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",3,271,70,0.25830258302583,61,25,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",4,216,51,0.236111111111111,47,14,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",5,81,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",6,67,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",7,29,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",8,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",9,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_immediate_pre","near","immediate_pre",10,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",0,202031,5957,0.0294855739960699,5665,3,288,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",1,9732,349,0.0358610768598438,324,4,25,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",2,1751,183,0.10451170759566,168,11,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",3,737,122,0.165535956580733,109,20,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",4,503,71,0.141153081510934,64,27.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",5,714,101,0.141456582633053,92,11.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",6,381,59,0.154855643044619,52,20,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",7,385,45,0.116883116883117,39,25,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",8,241,33,0.136929460580913,30,6,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",9,204,37,0.181372549019608,32,8.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",10,170,22,0.129411764705882,20,32.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",11,130,26,0.2,23,15,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",12,103,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",13,46,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",14,21,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",15,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",16,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",17,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",18,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",19,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_immediate_pre","reference","immediate_pre",20,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",0,214208,6460,0.0301576038243203,6130,3,326,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",1,2041,224,0.109750122488976,204,9.5,20,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",2,470,161,0.342553191489362,139,39,22,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",3,216,70,0.324074074074074,62,20.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",4,131,65,0.49618320610687,55,33,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",5,64,25,0.390625,22,50,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",6,48,27,0.5625,27,40,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",7,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_spawn_start","near","spawn_start",8,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",0,207441,6110,0.0294541580497587,5801,3,305,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",1,6340,359,0.0566246056782334,338,7,21,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",2,1225,171,0.139591836734694,148,20,23,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",3,530,103,0.194339622641509,92,50,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",4,347,62,0.178674351585014,58,20.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",5,406,56,0.137931034482759,51,25,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",6,229,41,0.179039301310044,37,40,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",7,211,36,0.170616113744076,33,130,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",8,124,31,0.25,29,50,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",9,85,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",10,90,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",11,66,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",12,52,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",13,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",14,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",15,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",16,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",17,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_spawn_start","reference","spawn_start",18,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",0,210182,6064,0.0288511861148909,5786,3,274,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",1,4425,343,0.0775141242937853,316,7,26,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",2,1278,255,0.199530516431925,214,50,41,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",3,563,164,0.291296625222025,141,30,22,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",4,361,120,0.332409972299169,108,35,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",5,172,39,0.226744186046512,36,45,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",6,125,34,0.272,25,30,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",7,50,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",8,35,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",9,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",10,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_early_egg","near","early_egg",11,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",0,194273,5476,0.028187138717166,5234,3,237,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",1,13716,497,0.0362350539515894,475,4,22,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",2,3132,228,0.0727969348659004,203,6,25,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",3,1172,110,0.0938566552901024,96,16.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",4,713,109,0.152875175315568,100,45,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",5,1094,111,0.10146252285192,99,17,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",6,637,99,0.15541601255887,87,50,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",7,582,87,0.149484536082474,72,13,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",8,401,77,0.192019950124688,68,36.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",9,314,57,0.181528662420382,53,41,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",10,398,69,0.173366834170854,60,30,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",11,287,44,0.153310104529617,34,165,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",12,237,41,0.172995780590717,37,20,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",13,98,21,0.214285714285714,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",14,48,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",15,23,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",16,34,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",17,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",18,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",19,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_early_egg","reference","early_egg",20,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",0,208488,6247,0.0299633552050957,5905,3,336,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",1,5168,287,0.0555340557275542,278,3.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",2,1914,207,0.108150470219436,187,15,20,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",3,726,134,0.184573002754821,124,20,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",4,401,87,0.216957605985037,81,27,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",5,245,37,0.151020408163265,32,23.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",6,140,21,0.15,20,5.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",7,52,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",8,55,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",9,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_near_late_egg","near","late_egg",10,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",0,188545,5710,0.0302845474555146,5397,3,307,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",1,16001,483,0.0301856133991626,464,3,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",2,4838,192,0.0396858205870194,178,4.5,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",3,1600,107,0.066875,101,10,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",4,959,65,0.0677789363920751,58,12,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",5,1128,76,0.0673758865248227,74,13,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",6,844,76,0.0900473933649289,70,11,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",7,816,55,0.0674019607843137,50,9,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",8,519,63,0.121387283236994,57,22,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",9,396,42,0.106060606060606,39,10,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",10,430,53,0.123255813953488,49,39,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",11,377,47,0.124668435013263,43,16,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",12,318,27,0.0849056603773585,25,12,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",13,162,31,0.191358024691358,29,15,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",14,93,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",15,48,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",16,64,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",17,28,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",18,22,,,,,,FALSE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",19,,,,,,,TRUE,TRUE
"atx_c12b832d2b03","California Gull","es_reference_late_egg","reference","late_egg",23,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",0,209123,12497,0.0597590891484916,12259,3,232,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",1,4810,552,0.114760914760915,538,2.5,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",2,1756,223,0.126993166287016,217,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",3,618,157,0.254045307443366,152,2.5,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",4,449,117,0.260579064587973,114,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",5,205,31,0.151219512195122,31,2,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",6,149,37,0.248322147651007,36,2.5,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",7,58,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",8,26,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_baseline","near","baseline",9,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",0,191208,11040,0.0577381699510481,10833,3,202,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",1,14661,1173,0.0800081849805607,1154,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",2,4064,388,0.0954724409448819,376,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",3,1508,249,0.165119363395225,244,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",4,884,121,0.136877828054299,114,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",5,1110,123,0.110810810810811,116,2,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",6,831,85,0.102286401925391,84,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",7,755,107,0.141721854304636,102,2,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",8,464,74,0.15948275862069,74,3.5,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",9,371,61,0.164420485175202,60,2,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",10,396,61,0.154040404040404,61,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",11,319,53,0.166144200626959,53,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",12,308,42,0.136363636363636,40,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",13,125,24,0.192,23,2,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",14,74,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",15,30,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",16,55,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",17,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",18,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",19,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_baseline","reference","baseline",20,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",0,212688,13034,0.0612822538177988,12791,3,237,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",1,3152,307,0.0973984771573604,299,2,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",2,669,123,0.183856502242152,114,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",3,303,70,0.231023102310231,64,3.5,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",4,194,57,0.293814432989691,57,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",5,95,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",6,53,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",7,27,,,,,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",8,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",9,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_near_early_pre","near","early_pre",10,,,,,,,TRUE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_early_pre","reference","early_pre",0,201733,12113,0.0600447125656189,11889,3,219,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_early_pre","reference","early_pre",1,9991,821,0.0821739565609048,801,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_early_pre","reference","early_pre",2,1849,206,0.111411573823688,202,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_early_pre","reference","early_pre",3,794,134,0.168765743073048,129,4,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_early_pre","reference","early_pre",4,503,64,0.127236580516899,61,3,,FALSE,TRUE
"atx_c2d1fbbaf6d3","Red-breasted Merganser","es_reference_early_pre","reference","early_pre",5,656,53,0.0807926829268293,52,3,,FALSE,TRUE
