"analysis_taxon_id","species","outcome","term","exposed_rows","finite_numeric_rows","unquantified_x_rows"
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_reference_baseline",12750,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_near_early_pre",2469,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_reference_early_pre",7894,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_near_immediate_pre",2722,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_reference_immediate_pre",8058,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_near_spawn_start",1757,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_reference_spawn_start",5215,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_near_early_egg",4138,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_reference_early_egg",12397,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_near_late_egg",5087,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_reference_late_egg",15457,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_near_baseline",8027,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_reference_baseline",25857,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_near_early_pre",4481,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_reference_early_pre",15380,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_near_immediate_pre",4560,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_reference_immediate_pre",15083,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_near_spawn_start",2971,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_reference_spawn_start",9692,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_near_early_egg",6956,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_reference_early_egg",22774,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_near_late_egg",8651,,
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","es_reference_late_egg",28514,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_near_baseline",367,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_reference_baseline",1590,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_near_early_pre",207,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_reference_early_pre",891,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_near_immediate_pre",199,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_reference_immediate_pre",852,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_near_spawn_start",162,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_reference_spawn_start",562,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_near_early_egg",410,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_reference_early_egg",1233,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_near_late_egg",416,,
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","es_reference_late_egg",1448,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_near_baseline",8059,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_reference_baseline",25922,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_near_early_pre",4502,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_reference_early_pre",15400,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_near_immediate_pre",4577,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_reference_immediate_pre",15103,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_near_spawn_start",2990,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_reference_spawn_start",9720,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_near_early_egg",7002,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_reference_early_egg",22843,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_near_late_egg",8698,,
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","es_reference_late_egg",28581,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_near_baseline",1018,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_reference_baseline",2195,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_near_early_pre",544,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_reference_early_pre",1191,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_near_immediate_pre",552,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_reference_immediate_pre",1251,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_near_spawn_start",352,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_reference_spawn_start",736,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_near_early_egg",741,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_reference_early_egg",1503,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_near_late_egg",637,,
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","es_reference_late_egg",1373,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_near_baseline",8077,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_reference_baseline",25992,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_near_early_pre",4512,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_reference_early_pre",15467,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_near_immediate_pre",4587,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_near_spawn_start",2992,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_reference_spawn_start",9759,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_near_early_egg",7018,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_reference_early_egg",22927,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_near_late_egg",8712,,
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","es_reference_late_egg",28655,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_near_baseline",1634,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_reference_baseline",3938,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_near_early_pre",866,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_reference_early_pre",2297,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_near_immediate_pre",1011,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_reference_immediate_pre",2396,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_near_spawn_start",774,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_reference_spawn_start",1680,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_near_early_egg",1550,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_reference_early_egg",3217,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_near_late_egg",1462,,
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","es_reference_late_egg",3391,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_near_baseline",8074,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_reference_baseline",25987,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_near_early_pre",4510,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_reference_early_pre",15464,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_near_immediate_pre",4586,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_reference_immediate_pre",15167,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_near_spawn_start",2991,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_reference_spawn_start",9758,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_near_early_egg",7017,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_reference_early_egg",22926,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_near_late_egg",8711,,
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","es_reference_late_egg",28654,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_near_baseline",95,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_reference_baseline",230,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_near_early_pre",39,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_reference_early_pre",120,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_near_immediate_pre",43,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_reference_immediate_pre",118,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_near_spawn_start",22,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_reference_spawn_start",67,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_near_early_egg",56,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_reference_early_egg",144,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_near_late_egg",44,,
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","es_reference_late_egg",145,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_near_baseline",8077,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_reference_baseline",25992,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_near_early_pre",4512,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_reference_early_pre",15467,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_near_immediate_pre",4587,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_near_spawn_start",2992,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_reference_spawn_start",9759,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_near_early_egg",7018,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_reference_early_egg",22927,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_near_late_egg",8712,,
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","es_reference_late_egg",28655,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_near_baseline",39,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_reference_baseline",136,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_near_early_pre",32,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_reference_early_pre",95,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_near_immediate_pre",62,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_reference_immediate_pre",204,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_near_spawn_start",99,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_reference_spawn_start",215,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_near_early_egg",311,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_reference_early_egg",491,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_near_late_egg",478,,
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","es_reference_late_egg",820,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_near_baseline",8077,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_reference_baseline",25992,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_near_early_pre",4512,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_reference_early_pre",15467,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_near_immediate_pre",4587,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_near_spawn_start",2992,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_reference_spawn_start",9759,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_near_early_egg",7018,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_reference_early_egg",22927,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_near_late_egg",8712,,
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","es_reference_late_egg",28655,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_near_baseline",3240,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_reference_baseline",10709,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_near_early_pre",1840,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_reference_early_pre",6584,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_near_immediate_pre",1945,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_reference_immediate_pre",6567,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_near_spawn_start",1444,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_reference_spawn_start",4415,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_near_early_egg",3021,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_reference_early_egg",9802,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_near_late_egg",3559,,
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","es_reference_late_egg",11721,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_near_baseline",8077,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_reference_baseline",25992,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_near_early_pre",4512,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_reference_early_pre",15467,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_near_immediate_pre",4587,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_near_spawn_start",2992,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_reference_spawn_start",9759,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_near_early_egg",7018,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_reference_early_egg",22927,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_near_late_egg",8712,,
"atx_v2_000002","Black Oystercatcher","checklist_reporting","es_reference_late_egg",28655,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_near_baseline",771,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_reference_baseline",2028,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_near_early_pre",433,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_reference_early_pre",1189,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_near_immediate_pre",414,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_reference_immediate_pre",1141,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_near_spawn_start",285,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_reference_spawn_start",809,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_near_early_egg",572,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_reference_early_egg",1486,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_near_late_egg",558,,
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","es_reference_late_egg",1518,,
"atx_v2_000003","Dunlin","checklist_reporting","es_near_baseline",8077,,
"atx_v2_000003","Dunlin","checklist_reporting","es_reference_baseline",25992,,
"atx_v2_000003","Dunlin","checklist_reporting","es_near_early_pre",4512,,
"atx_v2_000003","Dunlin","checklist_reporting","es_reference_early_pre",15467,,
"atx_v2_000003","Dunlin","checklist_reporting","es_near_immediate_pre",4587,,
"atx_v2_000003","Dunlin","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_v2_000003","Dunlin","checklist_reporting","es_near_spawn_start",2992,,
"atx_v2_000003","Dunlin","checklist_reporting","es_reference_spawn_start",9759,,
"atx_v2_000003","Dunlin","checklist_reporting","es_near_early_egg",7018,,
"atx_v2_000003","Dunlin","checklist_reporting","es_reference_early_egg",22927,,
"atx_v2_000003","Dunlin","checklist_reporting","es_near_late_egg",8712,,
"atx_v2_000003","Dunlin","checklist_reporting","es_reference_late_egg",28655,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_near_baseline",424,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_reference_baseline",1030,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_near_early_pre",227,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_reference_early_pre",581,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_near_immediate_pre",216,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_reference_immediate_pre",544,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_near_spawn_start",160,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_reference_spawn_start",385,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_near_early_egg",263,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_reference_early_egg",649,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_near_late_egg",272,,
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","es_reference_late_egg",748,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_near_baseline",8077,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_reference_baseline",25992,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_near_early_pre",4512,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_reference_early_pre",15467,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_near_immediate_pre",4587,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_near_spawn_start",2992,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_reference_spawn_start",9759,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_near_early_egg",7018,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_reference_early_egg",22927,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_near_late_egg",8712,,
"atx_v2_000006","Black-bellied Plover","checklist_reporting","es_reference_late_egg",28655,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_near_baseline",349,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_reference_baseline",749,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_near_early_pre",171,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_reference_early_pre",427,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_near_immediate_pre",173,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_reference_immediate_pre",427,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_near_spawn_start",117,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_reference_spawn_start",308,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_near_early_egg",202,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_reference_early_egg",510,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_near_late_egg",232,,
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","es_reference_late_egg",596,,
"atx_v2_000007","Common Raven","checklist_reporting","es_near_baseline",8077,,
"atx_v2_000007","Common Raven","checklist_reporting","es_reference_baseline",25992,,
"atx_v2_000007","Common Raven","checklist_reporting","es_near_early_pre",4512,,
"atx_v2_000007","Common Raven","checklist_reporting","es_reference_early_pre",15467,,
"atx_v2_000007","Common Raven","checklist_reporting","es_near_immediate_pre",4587,,
"atx_v2_000007","Common Raven","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_v2_000007","Common Raven","checklist_reporting","es_near_spawn_start",2992,,
"atx_v2_000007","Common Raven","checklist_reporting","es_reference_spawn_start",9759,,
"atx_v2_000007","Common Raven","checklist_reporting","es_near_early_egg",7018,,
"atx_v2_000007","Common Raven","checklist_reporting","es_reference_early_egg",22927,,
"atx_v2_000007","Common Raven","checklist_reporting","es_near_late_egg",8712,,
"atx_v2_000007","Common Raven","checklist_reporting","es_reference_late_egg",28655,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_near_baseline",2366,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_reference_baseline",7123,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_near_early_pre",1345,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_reference_early_pre",4335,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_near_immediate_pre",1333,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_reference_immediate_pre",4341,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_near_spawn_start",852,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_reference_spawn_start",2878,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_near_early_egg",2007,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_reference_early_egg",6658,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_near_late_egg",2579,,
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","es_reference_late_egg",8316,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_near_baseline",8077,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_reference_baseline",25992,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_near_early_pre",4512,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_reference_early_pre",15467,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_near_immediate_pre",4587,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_near_spawn_start",2992,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_reference_spawn_start",9759,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_near_early_egg",7018,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_reference_early_egg",22927,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_near_late_egg",8712,,
"atx_v2_000011","Glaucous Gull","checklist_reporting","es_reference_late_egg",28655,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_near_baseline",46,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_reference_baseline",29,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_near_early_pre",,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_reference_early_pre",25,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_near_immediate_pre",,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_reference_immediate_pre",49,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_near_spawn_start",43,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_reference_spawn_start",35,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_near_early_egg",81,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_reference_early_egg",55,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_near_late_egg",51,,
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","es_reference_late_egg",40,,
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_near_baseline",987,969,
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_reference_baseline",3755,3684,71
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_near_early_pre",518,509,
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_reference_early_pre",2060,2024,36
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_near_immediate_pre",476,468,
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_reference_immediate_pre",1915,1877,38
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_near_spawn_start",317,311,
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_reference_spawn_start",1163,1143,20
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_near_early_egg",738,724,
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_reference_early_egg",2576,2536,40
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_near_late_egg",809,790,
"atx_04afbeb21fb0","Hooded Merganser","finite_numeric_vs_x","es_reference_late_egg",2735,2689,46
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_near_baseline",72,72,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_reference_baseline",280,280,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_near_early_pre",34,34,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_reference_early_pre",139,139,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_near_immediate_pre",38,38,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_reference_immediate_pre",136,135,
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_near_spawn_start",20,20,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_reference_spawn_start",66,66,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_near_early_egg",50,50,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_reference_early_egg",165,164,
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_near_late_egg",57,57,0
"atx_04cf65098f13","Red-throated Loon","finite_numeric_vs_x","es_reference_late_egg",180,177,
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_near_baseline",535,514,21
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_reference_baseline",790,742,48
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_near_early_pre",248,239,
