"analysis_version","analysis_taxon_id","species","outcome","contrast","period_label","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","status"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.0594563220232921,0.032947295548836,-0.124031834687007,0.00511919064042328,0.942276689431715,0.883351719209632,1.00513231608449,0.0711390449256369,0.620825464244556,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0209251994242452,0.0318590108363391,-0.0415173143980507,0.0833677132465411,1.02114566649695,0.959332724929011,1.08694141783047,0.511305464851005,0.863929923368939,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0192655612995234,0.0263687123794854,-0.0709472878820102,0.0324161652829633,0.980918833571001,0.93151099275084,1.03294729266997,0.465010072206965,0.836123145327577,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.00988481070054105,0.0365794696263962,-0.0815792537418543,0.0618096323407722,0.990163883464474,0.921659661982339,1.06375981998465,0.786984562983792,0.86980318973077,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.0230162569661773,0.0271554317985362,-0.0302074113435873,0.0762399252759419,1.02328317489196,0.970244273009098,1.07922147560788,0.396674869099205,0.607408393308157,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",-0.0502868364641503,0.0257044538342899,-0.100666640221631,9.29672933302761e-05,0.950956616343528,0.904234418033419,1.00009297161492,0.0504242667019408,0.190060697568854,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.0142426389217191,0.0250065445931396,-0.0347692878586293,0.0632545657020675,1.01434454854934,0.965828218851514,1.06529799304812,0.568978569048227,0.714870509829824,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.00439835832858116,0.0163774119655439,-0.0364974959410226,0.0277007792838603,0.995611300283544,0.964160508208077,1.02808801316136,0.788266390517553,0.977395393873099,112180,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.0275376165492238,0.015333312897628,-0.0575903575922581,0.00251512449381057,0.972838087053372,0.944036585659632,1.00251829007281,0.0725050289858698,0.592124403384603,112180,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0159679874389025,0.0128642466201298,-0.041181447502598,0.00924547262479303,0.98415882499552,0.959654987148615,1.00928834402709,0.214506481517133,0.63547812944005,112180,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",-0.0120574256241096,0.0174856536976936,-0.0463286771177287,0.0222138258695095,0.988014973856306,0.954728113331566,1.02246239000743,0.49047027228194,0.682747692115176,112180,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",-0.00141707133050517,0.0131901902626711,-0.0272693691945714,0.024435226533561,0.998583932240973,0.97309908330094,1.02473621324074,0.914444897209006,0.995728888072029,112180,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",-0.0202378131586428,0.0125310029098199,-0.0447981275520564,0.00432250123477092,0.979965596879578,0.956190490865933,1.00433185671807,0.106306487558147,0.236773540470419,112180,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",-0.00425449914213302,0.0121427616891279,-0.0280538747256765,0.0195448764414105,0.995754538418035,0.972335981055881,1.01973712800733,0.726058582647742,0.827369082552079,112180,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",0.00362588914757296,0.0922405932648949,-0.177162351564229,0.184414129859375,1.00363247063581,0.837643780705012,1.2025137168293,0.968643999506754,0.999933431101863,216290,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.15151242946484,0.0974040884606028,-0.342420934794575,0.0393960758648945,0.859407200234962,0.710049257356636,1.04018239321209,0.119826130928496,0.374330754797893,216290,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0739432701586337,0.0753254890787536,-0.221578515870856,0.0736919755535884,0.928724378733549,0.801253008600365,1.07647517375403,0.326272280959936,0.836123145327577,216290,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.169803679318504,0.102063547712184,-0.0302371983317619,0.36984455696877,1.18507217430458,0.970215372784838,1.44750959189597,0.096171309086298,0.248020744485716,216290,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.213873206398732,0.0730901819173941,0.0706190822171585,0.357127330580305,1.23846561532245,1.07317235756565,1.42921784140549,0.00343179829817981,0.018684235178979,216290,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0859996280384217,0.0726983965717925,-0.0564866109761017,0.228485867052945,1.08980592293912,0.945079138097603,1.25669576419169,0.236823186030614,0.41718497440214,216290,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.202121332510671,0.0672797486369834,0.0702554482932757,0.333987216728066,1.22399650967171,1.07278218663426,1.39652529129784,0.00266286572748992,0.0125110020104775,216290,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.154947144480962,0.0764611011351847,0.00508614003772492,0.304808148924198,1.16759624556855,1.00509909640462,1.35636475800488,0.0427152824606105,0.588291386496593,9378,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.000818246623904976,0.0803979079071199,-0.158395250554228,0.156758757306418,0.999182088048576,0.853512364055632,1.16971339505052,0.991879700671517,1,9378,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0770644489285283,0.0619254520420768,-0.0443072068003046,0.198436104657361,1.0801116861903,0.956660019861861,1.21949410493115,0.213326149108569,0.63547812944005,9378,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",-0.191112259487326,0.0864121065400106,-0.360476876133985,-0.0217476428406672,0.826039852135731,0.697343700198855,0.978487132129885,0.026991718786554,0.0944710157529389,9378,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.171216654828921,0.061351228476697,0.0509704566073071,0.291462853050536,1.1867478358205,1.05229180455396,1.33838391568735,0.00525841815826218,0.0143145827641582,9378,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.06739449007496,0.0611227910247572,-0.0524039789681322,0.187192959118052,1.06971738784206,0.948945435401178,1.20585994427369,0.270197351373731,0.490358156196771,9378,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.0745956110112554,0.0568816720247566,-0.036890417537687,0.186081639560198,1.07744835452444,0.963781743139112,1.20452059289512,0.189716803721911,0.309870779412455,9378,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.00129170507653756,0.0581367160969162,-0.115237574805923,0.112654164652848,0.998709128815379,0.891154402921344,1.11924479159781,0.982273736518886,0.999933431101863,216814,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.0557196645240015,0.0545852569455562,-0.162704802224156,0.0512654731761534,0.945804241211608,0.849842022864851,1.05260229386906,0.307357588705345,0.654805297676605,216814,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0285056848002695,0.0454685041180183,-0.117622315302497,0.0606109457019574,0.971896769091417,0.889031762906751,1.06248546922773,0.530703455833344,0.836123145327577,216814,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.00976547096691395,0.0608759224399222,-0.129080086474815,0.109549144540987,0.990282056409798,0.878903574437954,1.11577490383326,0.872553399687772,0.90968333158938,216814,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.00741302068946025,0.0486774789328586,-0.0879930848771499,0.10281912625607,1.00744056514781,0.915767209344185,1.10829093021596,0.878959387686371,0.916361914821961,216814,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",-0.0122829178458872,0.0519992263232599,-0.114199528663424,0.0896336929716493,0.987792209281485,0.892079942605008,1.0937735533745,0.813267025321098,0.90568373274395,216814,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.00283208958109379,0.043573329602558,-0.0825700671264128,0.0882342462886004,1.00283610373538,0.92074692150565,1.09224394615473,0.948177231650713,0.979767697271878,216814,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.0216417574210077,0.0496008339351112,-0.0755740906949623,0.118857605536978,1.02187763880913,0.927211030279395,1.12620954086737,0.662605720284852,0.954276229530258,10960,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0403628071147499,0.0464449608245733,-0.0506676433647875,0.131393257594287,1.0411884562551,0.950594554444029,1.14041617045967,0.384821974568057,0.82767075383902,10960,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0310022822678788,0.0381191088144777,-0.0437097981312607,0.105714362667018,1.03148785801544,0.957231707599656,1.1115043440227,0.416045910607306,0.762487637957128,10960,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.0313192472765287,0.0552318280349445,-0.0769331464722722,0.139571641025329,1.03181485539391,0.925951754678626,1.14978117426977,0.570679729725112,0.699082668913263,10960,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.0681645725443762,0.042018858450249,-0.0141908766895984,0.150520021778351,1.07054147571675,0.985909339190544,1.16243857895772,0.104752481441815,0.171095719688297,10960,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.114513991177926,0.0454572550513876,0.0254194084411544,0.203608573914697,1.12132832965838,1.02574523653166,1.22581824230159,0.0117635978398017,0.0480346911791903,10960,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.0583391524729501,0.0373275808513623,-0.014821561625727,0.131499866571627,1.06007446162514,0.985287737060082,1.14053775554226,0.118076896884243,0.206634569547425,10960,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.0869997725381395,0.0435687047779733,-0.172392864756025,-0.00160668032025371,0.916677304142254,0.841648454194223,0.998394609699596,0.0458424667858684,0.585583468336092,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0455617325918873,0.0419480285713987,-0.0366548926305113,0.127778357814286,1.0466156129142,0.964008764478243,1.13630112252003,0.277413885329983,0.617876380962236,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0207190199731261,0.0348903822501766,-0.0891029125903079,0.0476648726440556,0.979494144198619,0.914751429291143,1.0488191084466,0.55262458924951,0.836123145327577,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.222546510901526,0.0479701985355292,0.128526649440652,0.316566372362399,1.2492539222256,1.13715172534484,1.37240732912997,3.49648787293049e-06,4.1271442908994e-05,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.199972382818685,0.0366858151868236,0.128069506309018,0.271875259328352,1.22136902692452,1.13663200304676,1.31242327853862,5.01026965203844e-08,1.22751606474942e-06,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0249477095600436,0.0356341370558912,-0.0448939156896673,0.0947893348097544,1.02526150774741,0.956098903546171,1.0994272196838,0.483860471143889,0.623925344369751,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.205992150307443,0.0335235248441494,0.140287248978076,0.271697051636809,1.22874355869829,1.15060426129068,1.31218941545455,8.0112570964581e-10,1.96275798863223e-08,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.0527324022558167,0.0374488771482771,-0.0206660482162715,0.126130852727905,1.05414751987465,0.979546031098524,1.13443060191022,0.159096414406698,0.671636748702114,22003,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.00958664313257634,0.0357566656309693,-0.0796684199765172,0.0604951337113646,0.990459162240583,0.923422484078215,1.06236242779554,0.788616295213776,1,22003,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0215728795616202,0.0299542853693644,-0.037136440944969,0.0802822000682094,1.02180725648873,0.963544659436055,1.0835928144982,0.471405907727123,0.762487637957128,22003,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.270884047614629,0.0376356994889437,0.197119432083327,0.344648663145931,1.31112303372698,1.21788948709896,1.41149392270741,6.13134029538834e-13,1.00145224824676e-11,22003,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.299399875368165,0.0307996663267449,0.239033638631894,0.359766112104436,1.349048967083,1.27002125764288,1.43299421536096,2.4564805081895e-22,6.01837724506429e-21,22003,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.178937723206831,0.0305653553713558,0.119030727504306,0.238844718909356,1.19594626215065,1.12640452935662,1.26978134824179,4.79121032092383e-09,7.82564352417559e-08,22003,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.291795654633888,0.02818714969914,0.236549856396735,0.347041452871042,1.33882940609947,1.26687071565467,1.41487537480128,4.09487274392573e-25,1.0032438222618e-23,22003,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",0.0464576208139084,0.128792789995731,-0.205971609046156,0.298886850673972,1.04755368365532,0.813856182108223,1.34835704914988,0.718311758109348,0.999933431101863,217186,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.188089606115367,0.137605624909839,-0.457791675008779,0.0816124627780457,0.82854046161411,0.632679265381804,1.08503523679957,0.171664677109127,0.442714167281431,217186,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0708159926507292,0.107110058112108,-0.280747848932454,0.139115863630995,0.931633303731323,0.755218740685456,1.14925724940773,0.50851505872915,0.836123145327577,217186,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.280165781267937,0.160939689818669,-0.595601776995576,0.0352702144597026,0.755658457053972,0.551230748054247,1.03589958603143,0.0817164964795666,0.22245046263882,217186,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",-0.340444883292256,0.1266214953709,-0.588618453887826,-0.0922713126966865,0.711453738464843,0.555093642697142,0.911857717404564,0.00717348078223783,0.0351500558329654,217186,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",-0.019535207743858,0.118286514586317,-0.25137251618981,0.212302100702094,0.980654367953057,0.77773259960524,1.23652138263657,0.86882465564939,0.920256168627032,217186,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",-0.324370456085771,0.112010963259427,-0.543907909947888,-0.104833002223654,0.722982359548494,0.580475368686387,0.900474887334467,0.00378095361854662,0.0154388939423987,217186,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.261948615593971,0.170085022386666,-0.595309133781526,0.0714119025935842,0.769550565590371,0.551392085598058,1.07402352784613,0.123535015993451,0.671636748702114,1346,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.274839316012636,0.231806663041845,-0.729172026951065,0.179493394925792,0.759694184108771,0.482308162975428,1.19661100033692,0.235764389464346,0.770163672250197,1346,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.268393965803303,0.163834725670466,-0.589504127534416,0.0527161959278089,0.764606492946941,0.554602228534825,1.0541304361526,0.101380083746759,0.496762410359121,1346,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",-0.187229820126792,0.222398617954257,-0.62312310152862,0.248663461275035,0.829253135423548,0.536267003261616,1.28231041333399,0.399863000751671,0.625894182045782,1346,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",-0.212048775664166,0.16418347733394,-0.533842478095236,0.109744926766905,0.808925240738364,0.586347607685052,1.11599337411316,0.196518082653305,0.310625356451998,1346,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.172918493978826,0.165700993478667,-0.151849485441868,0.49768647339952,1.18876920928695,0.85911758071316,1.64491131909515,0.2966902220152,0.5192078885266,1346,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",-0.205430387520866,0.14338096579869,-0.486451916554867,0.0755911415131349,0.814296777811654,0.614803904461385,1.07852152132207,0.151926685424452,0.256703709855109,1346,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-1.64355855895026e-05,0.196994397404939,-0.38611835965544,0.386085488484261,0.999983564549474,0.679690073036391,1.47121043698917,0.999933431101863,0.999933431101863,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.0582703218122359,0.169945646141829,-0.391357667579609,0.274817023955137,0.943394892747867,0.676138280044163,1.31628980332933,0.731691577538975,0.995910234697689,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0291433786989127,0.160886816154142,-0.344475743948347,0.286188986550522,0.971277194022273,0.708591739616221,1.33134403759593,0.856256025702741,0.997618422710479,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.144995596165985,0.151993361242693,-0.15290591775888,0.442897110090849,1.15603447927285,0.858210460376766,1.55721210468693,0.340103859352382,0.476145403093335,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.366227948056789,0.138774404394839,0.0942351134669073,0.638220782646671,1.44228397101513,1.0988180624733,1.89310962759835,0.00831469249395225,0.0370381756548782,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.249939316894798,0.136206874853806,-0.017021252265416,0.516899886055012,1.28394750040242,0.983122790826403,1.67682124671721,0.0665060141306469,0.217252979493447,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.307232654219241,0.136495850187996,0.0397057038115949,0.574759604626888,1.35965726127564,1.04050451261671,1.77670336430397,0.0243945893078625,0.0714676070069428,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.00139162567474685,0.301776925680318,-0.59286353137339,0.590080280023896,0.998609342187243,0.55274222168553,1.80413324544436,0.996320617613654,1,4025,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.321608593375196,0.26099519900651,-0.189932596815428,0.83314978356582,1.37934478559927,0.827014875501059,2.30055358606116,0.217859632304452,0.770163672250197,4025,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.160108483850225,0.245046941031183,-0.320174695092604,0.640391662793053,1.173638184875,0.726022193480215,1.89722380578194,0.513512082705821,0.762487637957128,4025,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.343038529644013,0.221725866306602,-0.0915361827578707,0.777613242045896,1.40922305774319,0.912528297764219,2.17627182777865,0.121832129395343,0.314198649493253,4025,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.398999277809065,0.205119922899677,-0.00302838358593349,0.801026939204064,1.49033254230236,0.996976197342202,2.22782759765633,0.0517509096336264,0.0975305604633728,4025,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.295270991499859,0.201714925861726,-0.100082998333292,0.69062498133301,1.34349038383435,0.904762321154863,1.99496195769013,0.143247677006563,0.305179833622677,4025,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.384076411631718,0.203471593084344,-0.0147205826905843,0.78287340595402,1.46825762935695,0.985387235390113,2.1877495351474,0.0590774036750604,0.115791711203118,4025,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.0242875971795976,0.030755295749268,-0.0845668691820407,0.0359916748228454,0.97600497311277,0.918910206548457,1.03664721618328,0.429700329891114,0.909036536307266,217199,"completed"
